trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1284,False,"{'a': 0.5, 'e': 0.27054233185603593}",25,12,11.232735681714644,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.2695698588707713}",25,19,4.5619369330070505,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.26859711089731725}",30,18,23.639313442415858,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.2676240889279736}",25,12,15.264502109697819,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.26665079395532015}",20,8,10.407387803785543,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.26567722697221485}",30,12,15.614551583012327,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.26470338897179313}",30,14,0.9797221084368701,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.2637292809474675}",30,18,11.983367674236543,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.2627549038929252}",30,17,-18.437845164444546,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1293,False,"{'a': 0.5, 'e': 0.2617802588021283}",20,0,3.1327128778459405,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1294,False,"{'a': 0.5, 'e': 0.26080534666931204}",20,9,4.983070640284456,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.2598301684889841}",35,15,0.6704114400778247,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.258854725255924}",25,11,25.317563727595477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.2578790179651811}",25,0,3.8639507128737685,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1298,False,"{'a': 0.5, 'e': 0.25690304761207433}",30,14,-17.51175311481797,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1299,False,"{'a': 0.5, 'e': 0.255926815192191}",20,8,22.50624510798556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.2549503217013855}",25,3,4.9080837029173505,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.2539735681357791}",25,5,-39.29589535270364,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1302,False,"{'a': 0.5, 'e': 0.25299655549175787}",20,9,20.055771895217777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.25201928476597235}",20,0,26.122716113912766,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1304,False,"{'a': 0.5, 'e': 0.25104175695533626}",20,0,-65.95986918618432,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
1305,False,"{'a': 0.5, 'e': 0.2500639730570255}",25,13,-0.440669789842683,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.24908593406847768}",20,12,16.95060148153334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.5, 'e': 0.24810764098739013}",25,0,25.75658828834181,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1308,False,"{'a': 0.5, 'e': 0.24712909481171952}",20,7,22.251924900300768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.24615029653968074}",30,12,7.202179306577985,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.2451712471697456}",20,16,6.869225399413665,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.24419194770064265}",25,0,-15.238018226311752,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1312,False,"{'a': 0.5, 'e': 0.24321239913135506}",25,6,9.40526469023823,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1313,False,"{'a': 0.5, 'e': 0.24223260246112022}",20,6,4.717238875493849,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.24125255868942858}",30,14,-61.914733428021385,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 2}",1
1315,False,"{'a': 0.5, 'e': 0.24027226881602254}",20,13,11.040967130664837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.23929173384089614}",20,14,-7.073439322784926,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.23831095476429281}",25,2,33.06970305360602,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.23732993258670518}",20,15,-12.460525637498165,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.23634866830887388}",25,17,13.362000705261629,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.23536716293178633}",25,7,10.118095052694999,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.23438541745667651}",20,15,2.6345777345874772,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.23340343288502266}",20,10,8.144734267544242,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.23242121021854717}",25,11,11.30116755918169,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.23143875045921528}",25,3,-52.59657322774506,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
1325,False,"{'a': 0.5, 'e': 0.2304560546092339}",20,7,25.821723808681984,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.2294731236710514}",20,10,17.149380739704554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.22848995864735538}",20,0,-17.923802587642594,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1328,False,"{'a': 0.5, 'e': 0.22750656054107235}",20,14,10.893103207842714,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.2265229303553666}",25,18,12.142098193314625,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.22553906909363908}",20,12,11.200265082284174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.2245549777595269}",25,14,-4.011425052972393,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.2235706573569014}",25,0,-48.60900423558761,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1333,False,"{'a': 0.5, 'e': 0.22258610888986774}",25,5,-3.2402150215226,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.2216013333627637}",25,12,-22.05004803010883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1335,False,"{'a': 0.5, 'e': 0.22061633178015846}",20,12,16.206898384059528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.21963110514685255}",20,13,-51.38575212284379,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
1337,False,"{'a': 0.5, 'e': 0.21864565446787532}",30,18,21.296780362314788,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.21765998074848492}",25,6,-1.5723094070660963,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.21667408499416702}",25,10,-12.62366751559746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1340,False,"{'a': 0.5, 'e': 0.2156879682106336}",30,18,-19.520081953307596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1341,False,"{'a': 0.5, 'e': 0.21470163140382276}",20,0,-54.48409955893517,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1342,False,"{'a': 0.5, 'e': 0.2137150755798963}",30,21,15.202501900183945,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.2127283017452398}",20,3,-7.4732990574463605,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.21174131090646112}",30,16,26.617025782067792,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.21075410407038936}",20,0,-16.158760247737305,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1346,False,"{'a': 0.5, 'e': 0.2097666822440745}",25,20,9.898616275326356,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.2087790464347853}",20,0,4.513586782177102,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1348,False,"{'a': 0.5, 'e': 0.2077911976500089}",25,17,19.432051824525782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.2068031368974498}",30,21,12.612258825052928,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.20581486518502848}",20,12,15.16012089060386,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.20482638352088126}",35,13,2.7513958931508684,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.20383769291335796}",20,9,20.025748669481416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.2028487943710218}",20,0,-37.20530789767368,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
1354,False,"{'a': 0.5, 'e': 0.2018596889026481}",20,0,-9.681434323315802,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1355,False,"{'a': 0.5, 'e': 0.20087037751722303}",25,16,8.895595857132196,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.1998808612239435}",20,9,-22.352236180486813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1357,False,"{'a': 0.5, 'e': 0.19889114103221475}",20,11,7.992371157204406,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.19790121795165028}",20,8,-25.219018273558298,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1359,False,"{'a': 0.5, 'e': 0.19691109299207055}",30,14,15.151709845698289,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.1959207671635017}",25,18,17.093346824391304,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.1949302414761755}",25,11,23.33858463429532,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.19393951694052686}",20,4,26.791296778219195,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.19294859456719382}",20,8,-21.213710664391296,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1364,False,"{'a': 0.5, 'e': 0.19195747536701618}",20,12,13.89996144511216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.19096616035103434}",25,12,26.903308809072907,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.18997465053048912}",25,19,12.933886729377075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.18898294691681936}",35,23,15.450324459178374,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.18799105052166185}",25,17,15.251628850712756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.18699896235684998}",25,17,18.0238402915363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.18600668343441262}",20,0,0.9653824295304532,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1371,False,"{'a': 0.5, 'e': 0.18501421476657384}",20,0,-18.54582722116191,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1372,False,"{'a': 0.5, 'e': 0.18402155736575063}",20,0,24.596716127750632,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1373,False,"{'a': 0.5, 'e': 0.1830287122445527}",20,13,12.022976540590317,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.18203568041578128}",20,7,26.658548274892215,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.1810424628924278}",35,9,20.452352649806045,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.1800490606876739}",20,14,9.793905420013413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.1790554748148888}",20,2,3.5532909156342494,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.17806170628762932}",25,6,-20.11984031031886,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1379,False,"{'a': 0.5, 'e': 0.17706775611963874}",30,20,18.779094036587715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.17607362532484527}",20,7,19.902993292559415,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.1750793149173621}",20,7,-9.481148317126832,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.17408482591148494}",20,2,-63.42419730811186,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1383,False,"{'a': 0.5, 'e': 0.17309015932169197}",20,4,15.974629291667496,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.17209531616264248}",30,22,14.00877514515202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.1711002974491757}",20,6,-26.036326718368674,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1386,False,"{'a': 0.5, 'e': 0.17010510419631053}",20,9,12.890104023628083,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.16910973741924334}",25,12,-2.551840291889526,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.16811419813334766}",20,6,-25.90181236058434,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1389,False,"{'a': 0.5, 'e': 0.16711848735417306}",25,8,14.58005657388265,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.16612260609744375}",20,15,10.205829770266769,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.1651265553790586}",25,16,-24.438235034418803,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1392,False,"{'a': 0.5, 'e': 0.16413033621508863}",20,11,17.95913800919458,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.16313394962177694}",25,19,9.393324421744854,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.16213739661553736}",20,4,10.63572479855314,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.16114067821295333}",25,13,22.2409280258558,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.5, 'e': 0.16014379543077767}",20,16,8.104147896203404,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.15914674928593017}",30,19,9.499014228687127,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.1581495407954975}",20,11,-5.272995028832052,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.157152170976732}",20,10,6.833935652693128,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.1561546408470503}",25,12,-18.650919166117443,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1401,False,"{'a': 0.5, 'e': 0.15515695142403324}",30,17,1.6250055458171975,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.15415910372542346}",25,8,13.225238882006177,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.15316109876912537}",20,14,14.036049201484737,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.5, 'e': 0.15216293757320368}",25,11,5.4919077648531704,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1405,False,"{'a': 0.5, 'e': 0.15116462115588236}",25,11,16.728621925817876,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.15016615053554433}",20,6,27.340832464688262,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.14916752673072914}",25,11,2.343805481815631,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.1481687507601329}",35,20,27.766744215632798,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.14716982364260683}",25,16,5.595298485343115,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.14617074639715621}",30,17,-0.38339304413819586,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.1451715200429401}",25,14,20.086246654893575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.14417214559926897}",30,1,-22.087946519538335,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 1}",1
1413,False,"{'a': 0.5, 'e': 0.1431726240856046}",20,5,-0.3951803854633418,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.14217295652155884}",30,18,19.957538399170044,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.5, 'e': 0.14117314392689223}",25,4,32.888767224619954,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.140173187321514}",30,18,23.2332430445174,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.13917308772547948}",30,17,1.4162619458694714,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.13817284615899028}",20,8,20.975864424742706,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.13717246364239266}",25,12,23.58001052721097,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.1361719411961766}",35,18,33.28753788939779,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.13517127984097532}",30,16,23.364071810933645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.5, 'e': 0.1341704805975632}",25,5,31.1636477399196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.13316954448685547}",25,20,10.164231709591283,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.13216847252990696}",20,11,5.410867006205256,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1425,False,"{'a': 0.5, 'e': 0.13116726574791085}",20,15,11.634223527593395,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.13016592516219855}",20,12,15.821374867831814,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.12916445179423727}",20,13,14.324704803168833,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.12816284666562994}",30,15,32.85145735619422,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.12716111079811382}",30,10,9.951162350747916,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.12615924521355937}",25,19,-29.91826406299144,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1431,False,"{'a': 0.5, 'e': 0.12515725093397007}",30,3,-14.181690534481458,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
1432,False,"{'a': 0.5, 'e': 0.12415512898147991}",35,23,18.731305317058982,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.12315288037835347}",20,6,11.462405605670224,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.12215050614698443}",30,16,6.534093925264382,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.12114800730989443}",25,16,14.997307482158622,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.1201453848897329}",25,13,13.20986309431024,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.11914263990927468}",20,9,18.922167562117714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.11813977339141982}",25,20,8.782400746480079,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.11713678635919235}",20,10,15.367112462356523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.5, 'e': 0.11613367983573906}",35,16,31.999984804210122,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.11513045484432927}",20,11,3.137448201653053,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.11412711240835247}",20,8,15.699228100663564,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.11312365355131819}",20,4,10.48176903298905,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.11212007929685475}",35,23,17.02177541819927,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.1111163906687079}",20,8,21.303119054715605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.1101125886907408}",30,13,-20.657519312231592,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1447,False,"{'a': 0.5, 'e': 0.10910867438693152}",30,15,3.7851472502843726,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.10810464878137296}",25,9,20.36731802233683,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.10710051289827156}",25,14,-32.12069963419538,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1450,False,"{'a': 0.5, 'e': 0.10609626776194601}",25,16,19.1906265016883,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.10509191439682714}",25,11,4.798004811374931,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.1040874538274555}",25,0,33.10735541637891,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1453,False,"{'a': 0.5, 'e': 0.10308288707848125}",25,11,6.371494610462962,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.1020782151746626}",20,4,26.8481886455317,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.10107343914086574}",25,20,10.488436497312385,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.10006856000206235}",30,16,7.228128243657366,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.0990635787833296}",30,18,26.113530364772323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.09805849650984871}",25,7,32.973320128964275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.09705331420690383}",25,8,20.819265435571506,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.09604803289988174}",20,16,7.895420472719629,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.09504265361426964}",25,13,9.772297408555108,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.09403717737565483}",20,2,26.00046788898762,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.09303160520972352}",20,4,29.365552076459508,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.5, 'e': 0.0920259381422596}",20,14,9.581899022994032,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.09102017719914436}",25,7,-15.460013376438761,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1466,False,"{'a': 0.5, 'e': 0.09001432340635426}",20,0,31.943450660650985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
